'Fraction Of Low Energy Windows Overall Standard Deviation','LPC Overall Standard Deviation2','Compactness Overall Average','Fraction Of Low Energy Windows Overall Average','Zero Crossings Overall Average','LPC Overall Average1','LPC Overall Average2','LPC Overall Average6','Method of Moments Overall Average1','Method of Moments Overall Average2','Area Method of Moments of MFCCs Overall Average0','Area Method of Moments of MFCCs Overall Average1','Area Method of Moments of MFCCs Overall Average6',Arousal_Mean
0.3255,-0.373699,-0.188949,-0.630697,-0.783284,0.621654,1.111395,-0.095048,-0.757536,-0.499611,0.164459,0.658523,0.323773,0.067367
-0.989111,1.410271,-1.395802,-0.530083,-0.286184,-0.730931,0.383387,-0.117726,-0.021457,0.469532,0.164459,0.659958,0.325887,0.5207
-0.37444,-0.898294,-0.166391,-0.135221,2.621805,-0.401109,-1.420824,-0.604914,1.688046,0.611673,0.043989,0.659958,0.328001,0.440333
1.853547,-1.441997,-0.831852,-2.982782,-0.208926,-1.874851,-0.139602,-1.206906,1.453167,1.697113,-0.432868,0.661393,0.330115,0.39105
-1.228702,0.08315,-0.538598,1.129096,-0.912635,-0.965959,1.082892,-1.087154,-0.267433,0.613953,-0.016245,0.661393,0.330115,0.282867
-0.053765,-0.795807,-0.62883,-1.329298,-0.671149,0.162566,0.737062,0.004752,-0.362371,0.056031,0.400378,0.662828,0.332228,0.3471
0.61008,-0.352855,-1.07999,-1.166038,1.14375,-1.434135,0.059304,-0.215709,1.172667,1.262329,-0.287301,0.664263,0.334342,0.4034
1.180286,-0.847919,-1.237896,-2.764469,2.869031,-2.848532,-0.33573,-0.162558,3.067115,2.635852,0.350182,0.664263,0.336456,0.596967
-0.286032,-0.198255,-0.493482,0.335576,-0.121956,-0.230322,0.845483,-1.281625,0.181365,0.488535,-0.322438,0.665698,0.33857,0.084433
-0.984926,-0.455342,0.735929,-0.154205,-0.907338,0.551145,1.452758,1.567388,-0.7674,-0.331626,-0.206988,0.667133,0.33857,-0.062583
-0.666344,-2.822099,-0.155112,-0.757888,0.749514,0.068163,-1.42138,0.026764,0.556803,0.1138,0.430495,0.667133,0.340684,0.052733
0.445296,0.097046,0.04791,-0.604119,-0.58462,-0.48141,-0.782436,0.578069,-0.178043,0.103918,0.465632,0.668568,0.342798,0.005583
0.290451,-0.427549,-0.888247,-1.084408,1.068258,-1.23585,-1.142467,1.105544,1.305211,1.114107,0.184537,0.670003,0.344912,0.04775
0.304052,-0.642945,-1.091269,2.435177,0.523038,-1.579147,0.02319,-1.910274,1.112869,1.480481,0.279908,0.670003,0.347026,0.49625
2.528377,1.559659,-1.215338,-1.006575,-0.68351,-0.124951,0.20315,0.063922,-0.582455,-0.278418,-0.07648,0.671438,0.34914,0.0464
-1.188422,-0.528299,-0.549877,-2.033595,0.109818,-0.822201,0.171925,-0.987798,0.663454,0.943082,0.746225,0.671438,0.34914,0.497683
1.88755,0.701547,-0.899526,-2.274689,-1.192971,-0.32825,-0.374067,0.073817,-0.467173,-0.098272,0.48571,0.672873,0.351254,0.332017
-1.007421,-0.120087,-0.606272,-0.509201,0.957448,-0.183317,-0.348509,-1.144102,0.66592,0.18677,-0.347536,0.674308,0.353368,0.454083
-0.753182,-1.382937,-1.181501,-0.831924,-0.239388,-1.816447,0.251654,-0.014634,0.952584,1.583856,0.972105,0.674308,0.355482,0.528167
0.860134,-0.161777,-1.429639,0.081194,-0.80006,0.81751,0.329327,-1.235986,-0.753221,-0.655434,1.053924,0.675743,0.357595,0.4294
1.6783,0.123102,-1.339407,0.768405,0.349539,-2.192413,0.331327,0.078663,1.061701,1.806569,-0.151773,0.677178,0.359709,0.27975
-1.402903,0.45662,-1.170222,0.967734,-0.48882,-0.940106,1.082115,-0.471005,-0.001113,0.702886,0.440534,0.677178,0.361823,0.1151
1.195979,1.217456,-1.113827,-0.082067,0.559239,-0.776762,0.945769,-1.893513,1.004985,0.940041,-0.101578,0.678614,0.361823,0.6035
0.768587,-0.712428,-0.29046,0.495039,1.026318,-0.466133,0.225207,0.036861,1.180065,0.906597,-0.131695,0.678614,0.363937,0.45925
-0.152635,-0.731536,-0.482203,0.276726,-0.258371,-1.168083,0.973216,0.171759,0.083345,0.597991,-0.658748,0.680049,0.366051,0.2125
0.001163,-0.76454,0.984067,0.572872,-0.027922,0.385842,-0.395736,-0.676806,-0.297641,-0.22521,0.581082,0.681484,0.368165,-0.2241
-1.068103,-0.444919,-0.651388,-0.55666,-0.617289,1.817553,1.046667,-0.197554,-1.185991,-1.428468,-0.683846,0.681484,0.370279,-0.120333
-1.281015,0.192585,-0.617551,1.267677,-0.553276,-0.704687,1.051056,0.114205,0.06485,0.731011,0.48571,0.682919,0.372393,0.150717
-0.678375,-0.809704,-1.429639,-4.391376,0.420616,-2.604495,0.497397,-0.201916,1.520363,2.187385,0.139361,0.684354,0.372393,0.607017
-1.385116,2.292702,0.938951,-0.121932,5.862224,-1.456345,1.41831,-1.777597,2.776136,1.67431,-1.035215,0.684354,0.374507,0.0762
-1.214055,-1.160592,-1.215338,-0.353534,-1.735101,-0.249516,0.194038,1.035268,-1.355523,-0.710922,-0.222047,0.685789,0.376621,-0.377767
-0.405304,-1.038997,-1.07999,-0.363026,1.306654,-1.71468,0.198594,2.955948,1.6751,1.80961,0.305006,0.685789,0.378735,0.461583
1.205919,-0.691583,-0.775457,-0.854705,1.872624,-0.670608,-1.622508,1.023757,1.575846,0.844267,0.465632,0.687224,0.380849,0.6905
-1.647725,0.345447,-1.294291,-1.845656,-0.528112,0.125353,-0.601865,0.276164,-0.565194,-0.602986,0.37528,0.688659,0.382962,0.33525
-0.700347,-0.257316,-1.892078,-0.027014,-0.867164,-0.623994,1.081614,0.505773,-0.063378,0.72721,-0.382673,0.688659,0.385076,-0.00895
0.163332,-0.524824,-1.440918,-1.057831,0.810437,-1.37479,0.456171,-0.10458,1.48769,1.344421,-0.096558,0.690094,0.385076,0.578067
-1.577103,-1.059842,-0.391971,2.752206,0.534958,-2.020176,0.826815,1.145125,1.272537,1.682671,0.059048,0.691529,0.38719,0.440483
0.024704,-1.019889,-0.437087,0.151433,0.737594,-1.51612,-0.605198,-0.59199,1.504335,1.567134,0.606179,0.691529,0.389304,0.5601
-0.771492,-1.125851,0.329885,-0.288989,0.327023,-1.136746,0.513343,-0.730321,0.802779,1.157433,0.761786,0.692964,0.391418,0.404383
-0.904365,-2.800212,-0.922084,-0.448453,-1.342631,0.766587,2.297831,1.100899,-1.205718,-0.649353,-0.141734,0.692964,0.393532,-0.087833
0.151823,-0.472712,-0.707783,0.673486,0.703159,-0.954208,-0.291282,-0.237701,1.143076,1.170355,0.641316,0.694399,0.395646,0.489233
0.038828,-0.547406,-0.053601,-0.309871,-0.00055,-0.410119,1.064669,0.330688,0.41008,0.760655,-0.19193,0.695834,0.395646,0.346267
1.808035,0.849198,-0.606272,1.449921,-1.008435,0.038001,0.249376,-0.478699,-0.822267,-0.600706,-0.493103,0.695834,0.39776,0.3136
-1.340651,0.140473,-1.576266,0.339372,-1.318791,-0.452424,1.474426,0.48154,-0.859872,-0.054945,-0.111617,0.697269,0.399874,0.021233
-0.616647,0.838775,-0.955921,-1.205904,-0.360352,-0.507655,0.155423,-0.272839,-0.039952,0.25442,-0.503142,0.698704,0.401988,0.407067
-0.565381,1.113232,-0.786736,0.06221,-0.381984,0.680019,0.680146,0.643902,-0.379633,-0.174283,-0.056402,0.698704,0.404102,0.215933
-0.981264,-1.867579,-0.899526,-0.438961,0.923896,-1.14458,-0.990787,-0.585527,1.457482,1.327699,0.744217,0.700139,0.406216,0.594533
-0.998004,1.358159,-0.989758,-0.647782,0.044039,-0.670999,-0.667981,-0.010192,0.189996,0.326631,0.750743,0.701574,0.408329,0.248933
1.223705,-0.337221,1.908945,0.140043,-0.381984,1.519068,-0.826328,0.522332,-0.841377,-1.198154,-0.759139,0.701574,0.408329,-0.10145
0.939125,-2.190327,0.205816,-2.679042,0.524362,-1.984961,0.388388,-0.239538,1.58756,1.853696,0.395358,0.703009,0.410443,0.438983
-1.645632,-0.731536,-0.775457,1.119604,0.750838,-3.188147,-0.443517,0.119052,2.205274,2.9665,0.269869,0.703009,0.412557,0.581467
-1.553039,0.83009,-0.673946,0.193198,-0.561664,-1.478281,0.288601,-0.063303,0.233766,1.019093,0.455593,0.704444,0.414671,0.454907
3.009652,0.065779,-1.722893,0.16662,-1.681242,0.249526,1.238239,1.126142,-1.780279,-1.407185,-1.150665,0.705879,0.416785,-0.260367
-0.083583,-0.985148,-0.109996,1.842885,-1.166483,-0.544476,2.00725,-0.60451,-0.564577,0.369197,0.320065,0.705879,0.418899,-0.011083
4.720269,-0.227786,-1.283012,-1.194514,-1.062295,-1.260136,0.836427,0.197002,-0.496148,0.243779,-0.518201,0.707314,0.421013,0.159533
0.044583,-1.68345,-1.542429,0.679181,1.453665,-2.384744,-0.010147,-1.15642,2.036358,2.128097,0.651355,0.708749,0.423127,0.4925
-1.355821,-2.614345,1.096857,1.937803,1.021462,-2.412164,-0.110711,-0.573411,2.390218,2.316604,-0.126676,0.708749,0.423127,0.524583
0.329685,2.416034,-1.294291,-0.150408,1.62893,-1.764075,0.593572,-0.653986,1.148008,1.452357,0.074107,0.710184,0.425241,0.013117
-0.411582,-0.307691,-0.538598,2.251035,-0.997398,0.183327,1.198513,0.685098,-0.797607,-0.303502,-0.066441,0.710184,0.427355,-0.126583
1.522932,1.578767,0.623139,0.495039,-1.167366,-0.920912,0.05097,2.893346,-0.994265,-0.172763,0.069087,0.711619,0.429469,-0.213633
-1.351636,0.539999,-1.519871,-1.777315,-0.393462,0.103026,-0.560194,0.054834,-0.515875,-0.62655,0.284928,0.713054,0.431583,0.477667
-1.244919,-1.697346,0.081747,-0.714225,1.92251,0.79244,-2.033099,-0.107488,0.904498,-0.297421,-0.041343,0.713054,0.433696,0.177383
-0.795032,-1.320402,-0.121275,-0.389603,-0.709999,-0.48141,0.907322,-0.889452,-0.19099,0.414804,0.641316,0.714489,0.43581,0.464133
2.276754,-1.909269,-0.651388,-1.162241,0.336294,-1.652554,0.515621,-0.31147,1.426658,1.617301,-0.543299,0.715924,0.43581,0.483117
0.684887,-0.323324,-1.452197,-3.024546,-0.09944,-0.619293,-0.281281,-0.38102,0.345966,0.537182,0.249791,0.715924,0.437924,0.501667
0.071262,-2.04476,0.341164,-1.682396,-0.06324,-1.56434,0.488508,-0.405636,1.076496,1.466799,0.500769,0.717359,0.440038,0.6231
-1.377793,0.837038,-1.147664,-0.328855,-1.14176,1.324387,1.306634,-2.228132,-1.555263,-1.215636,0.028931,0.717359,0.442152,-0.047833
-1.010036,-2.114243,-0.775457,-1.636835,-0.181996,-1.739632,0.616019,-0.151249,1.028411,1.545091,0.576062,0.718794,0.444266,0.625517
0.520626,2.582793,0.149421,2.006145,-0.705584,0.708614,-0.521858,0.033226,-1.117561,-1.227798,-0.744081,0.72023,0.44638,0.057567
-1.079612,-0.853131,-0.414529,-0.18268,2.162672,-1.72553,-0.80966,-1.137034,1.697293,1.516206,0.440534,0.72023,0.448494,0.273883
-0.401643,0.651172,2.484174,-0.273802,1.921627,-0.05836,-0.949117,-3.68192,0.465563,0.037028,-0.362595,0.721665,0.450608,0.21075
-1.372561,-1.930114,0.284769,1.220218,-0.034102,-0.434013,1.023332,-0.27605,0.721403,0.841987,-0.222047,0.7231,0.450608,0.48495
-0.630248,0.079676,-0.594993,-0.290888,-1.557629,0.950301,1.212348,0.16772,-1.928851,-1.762537,0.229713,0.7231,0.452722,0.183917
-1.018406,0.199534,-1.429639,-2.489205,-1.163393,-2.212782,0.419891,1.088783,-0.047349,1.178717,0.345163,0.724535,0.454836,0.4786
-1.273168,-1.134536,0.397559,0.90319,0.291706,-1.117944,0.741041,-2.466223,0.783051,1.26765,-0.031304,0.72597,0.45695,0.512917
1.346116,0.289861,1.717202,-0.583237,0.050661,0.570731,-0.758545,1.186927,-0.55533,-0.592345,-0.608553,0.72597,0.459063,-0.045617
0.407631,1.210508,-0.425808,-1.359672,0.379117,-0.76266,-1.155246,0.775165,0.568516,0.442168,0.505788,0.727405,0.461177,0.407917
-1.124077,-0.172199,0.476512,1.197438,0.746424,-1.153982,-0.572418,0.860385,0.971695,1.171116,0.561003,0.727405,0.463291,0.380733
1.77037,2.355237,1.006625,0.012852,0.291264,0.089316,-1.160802,1.786698,-0.170029,-0.279178,-0.402751,0.72884,0.465405,0.251933
-1.080135,-0.436234,-1.001037,0.215978,0.515533,-1.790593,0.721894,-0.811704,1.201642,1.618061,0.586101,0.730275,0.465405,0.678
1.302174,0.731077,-0.482203,-0.473132,-0.656139,1.024335,-0.470742,-1.153997,-0.924602,-1.083377,-0.066441,0.730275,0.467519,0.347917
-0.791893,-1.561855,-0.786736,0.196994,-0.927646,0.2366,0.890098,-0.622281,-0.650885,-0.278418,0.530886,0.73171,0.469633,-0.060933
-0.744289,0.182163,-0.764178,0.204588,-0.506038,-0.253825,1.765007,0.357749,-0.207018,0.343353,0.179517,0.733145,0.471747,0.19255
-0.603569,-1.257868,-0.482203,-0.121932,0.25109,-0.5339,0.473117,0.921372,0.616601,0.735571,0.410417,0.733145,0.473861,0.4589
-0.382287,-0.476187,0.747208,-0.195969,0.304067,0.501006,-1.390822,0.360374,-0.054747,-0.286779,0.928435,0.73458,0.475975,0.293483
0.36892,-2.789616,3.589516,-2.282282,-1.205774,-0.743858,0.764626,0.31635,0.216505,0.799421,0.254811,0.73458,0.478089,0.164133
-0.648557,-2.347532,-1.057432,-0.00803,1.075322,-1.819032,0.206317,-0.558871,1.76449,1.818731,0.690508,0.736015,0.480203,0.609233
-0.04958,2.970159,0.431396,1.525856,-0.809331,0.519808,0.180759,0.492849,-0.95666,-0.748928,0.064068,0.73745,0.482317,-0.1681
1.551704,-0.691583,-1.542429,0.641214,3.103012,-1.896199,-0.387402,-1.103713,2.832852,1.855977,-0.171852,0.73745,0.482317,0.52695
0.3255,0.114417,-0.51604,-0.803449,0.202086,0.349805,-0.613532,-0.583104,0.143143,-0.011619,0.616219,0.738885,0.48443,0.408033
-0.64228,-1.256131,-0.74162,0.960141,2.055394,-1.153198,-0.669648,-2.993295,1.924775,1.476681,0.686994,0.74032,0.486544,0.632367
0.466221,0.380189,-0.955921,-0.097254,-1.035807,-0.939323,1.409421,-1.344833,-0.486901,0.518939,0.084146,0.74032,0.488658,0.18265
-0.702439,0.925629,-0.673946,3.47169,0.357485,-0.030549,0.098196,0.159441,0.249178,0.240738,-0.452947,0.741755,0.490772,0.011333
-0.585782,0.446197,0.645697,-0.604119,-0.317087,1.012975,0.440448,1.328691,-0.570742,-0.684318,0.023911,0.741755,0.492886,-0.0484
-1.128785,-0.109665,-0.775457,-0.315567,0.216213,-1.760588,0.17787,0.50133,0.931007,1.503285,0.229713,0.74319,0.495,0.494167
0.962666,0.17174,-0.583714,1.2411,-1.065827,1.294616,2.377838,-1.400973,-1.438132,-1.182952,-1.050274,0.744625,0.497114,-0.047867
0.497608,-2.41024,-0.313018,-0.235835,-0.284418,-1.345803,0.099863,-0.379485,0.700443,1.148312,0.530886,0.744625,0.499228,0.748267
-0.891287,1.170555,-1.598824,1.580909,2.520266,-1.047044,-0.674649,-0.51101,1.901349,1.171876,-0.954902,0.74606,0.499228,0.395183
-1.262182,-2.119454,0.408838,-0.856603,-0.917933,-0.821809,0.346884,-0.083517,0.119101,0.693005,0.748735,0.747495,0.501342,0.51065
-1.038808,-0.576937,0.228374,1.187946,0.000333,0.277338,-0.424627,-0.193576,0.019231,-0.009339,-0.011226,0.747495,0.503456,0.321867
1.506192,-0.552618,1.390111,-0.71992,-1.248156,1.056847,1.323302,-0.310016,-1.386964,-1.191313,-0.673807,0.74893,0.50557,-0.051933
-0.185069,-0.40323,0.036631,-1.39764,0.009604,0.506882,1.184957,0.753355,0.071015,0.155606,0.124302,0.74893,0.507684,0.20375
0.265341,-0.078398,-1.136385,0.119161,-0.345341,1.010233,1.469426,0.465182,-0.526972,-0.474527,-0.98,0.750365,0.509797,-0.0835
0.976267,0.329814,0.318606,1.17086,-0.898067,0.661608,1.114562,0.559894,-0.872202,-0.665315,-1.54219,0.7518,0.511911,-0.269367
0.339625,0.647697,0.352443,0.481751,-0.652166,-0.243249,1.16351,0.517486,-0.23291,0.129762,-0.41781,0.7518,0.514025,0.008517
0.638852,0.798822,0.420117,-0.347839,-0.047788,1.157909,-0.416849,-1.154401,-0.458542,-0.76793,0.320065,0.753235,0.516139,-0.023933
0.384613,0.08315,-1.001037,-0.118136,-1.124101,0.111643,0.958604,0.272933,-0.770482,-0.307303,0.345163,0.75467,0.518253,0.358883
-0.940461,0.222115,0.262211,-0.336449,-0.345341,0.953826,-0.052928,-0.235944,-0.561495,-0.535336,0.405397,0.75467,0.518253,0.0807
-0.452386,-0.024548,0.408838,1.364494,-0.196123,0.357247,0.024301,-0.259329,-0.171879,-0.149959,-0.422829,0.756105,0.520367,0.159083
-0.329975,0.739762,0.420117,-1.87603,-0.122839,0.343146,-0.702984,-0.854717,-0.138589,-0.141598,0.869706,0.75754,0.522481,-0.05685
-0.720748,-0.184359,0.578023,-0.87179,-0.91087,0.102242,0.579682,0.088962,-0.547316,-0.099792,0.883761,0.75754,0.524595,-0.07775
-0.234766,-0.036708,0.578023,-0.24153,0.000774,0.888802,-2.06588,-0.116474,-0.346343,-0.770211,0.885769,0.758975,0.526709,0.219233
2.118771,1.170555,0.138142,-0.076371,-0.475135,0.206438,0.095974,0.582107,-0.406758,-0.051905,0.013872,0.758975,0.528823,0.275333
-0.842113,0.302021,-0.143833,-1.786806,0.110701,-2.061189,-0.236277,0.068364,1.411862,2.010279,0.179517,0.760411,0.530937,0.305317
-0.632864,-0.404967,1.220926,0.941157,-1.005786,0.641631,1.204736,1.526191,-1.052831,-0.656194,-0.774198,0.761846,0.533051,-0.208083
-0.318989,-1.51148,0.183258,0.096381,-1.457856,1.306368,2.40784,0.503552,-1.898027,-1.586951,-0.698905,0.761846,0.535164,-0.174733
-0.879778,0.797085,-0.831852,0.783592,-0.193916,1.378443,-0.517968,2.980181,-0.554714,-1.011926,-2.44069,0.763281,0.537278,0.114283
-0.037548,-0.305954,-1.001037,1.21832,-1.278176,0.173142,0.171591,0.502138,-0.877133,-0.413718,-0.337497,0.764716,0.539392,-0.223467
-0.501036,-0.40323,1.051741,-0.518693,-0.642453,0.3075,0.602295,0.69358,-0.394428,-0.114234,-0.618592,0.764716,0.539392,-0.07745
0.063938,-0.156566,0.318606,1.33412,0.359251,0.953434,-1.693626,1.859397,-0.13489,-0.504932,-0.573416,0.766151,0.541506,0.011233
0.275804,-1.158855,1.299879,-0.389603,-0.701611,0.131229,1.087337,-1.329486,-0.336479,0.063632,-0.407771,0.766151,0.54362,-0.121333
-0.288648,0.044934,-1.113827,-0.059286,0.489044,-0.468484,-1.129688,-1.166114,0.932856,0.59343,0.897314,0.767586,0.545734,0.449317
-0.70767,0.064042,1.660807,-0.792058,-0.293247,-0.734065,0.794423,0.783041,-0.04365,0.485494,0.745221,0.769021,0.547848,0.0062
-0.193439,0.036249,-0.820573,-1.033152,-0.724568,-1.218222,0.371942,1.145327,-0.006045,0.670202,0.535906,0.769021,0.549962,0.39285
0.548874,0.644223,-0.053601,0.160925,0.870478,-0.54761,0.239208,-1.14289,0.869359,0.903556,0.470651,0.770456,0.552076,0.568683
-1.056594,-0.543932,-0.809294,0.187503,0.587052,-0.787338,0.83976,-3.597104,1.297813,1.463759,-0.011226,0.771891,0.55419,0.347183
0.806252,0.672016,0.239653,0.077397,-0.491911,0.988297,0.684108,0.053219,-0.553481,-0.685078,-3.248839,0.771891,0.556304,-0.1005
0.001163,0.585163,0.375001,2.114352,-0.538707,1.921749,1.665554,1.145327,-1.245173,-1.565136,-2.942646,0.773326,0.558418,-0.265767
-0.865654,1.300836,1.333716,-0.347839,-0.869371,1.741561,0.077639,-0.032405,-1.549715,-1.883091,-0.41279,0.773326,0.560531,-0.030933
1.337746,1.886228,1.333716,-0.535778,-0.570052,0.592667,0.584571,-0.044118,-0.748905,-0.580943,0.008852,0.774761,0.562645,-0.035483
-0.597291,-1.009467,2.100688,-1.238176,-1.269788,0.454,1.391086,2.101729,-1.177976,-0.76717,0.822522,0.776196,0.562645,-0.205983
-0.130664,1.108021,0.149421,-0.972404,-1.158978,1.421923,1.072169,0.029187,-1.558962,-1.622448,-0.618592,0.776196,0.564759,0.03955
0.970513,0.526103,0.972788,-0.989489,-1.090991,0.549578,1.240795,0.177817,-1.015842,-0.610587,-0.026284,0.777631,0.566873,-0.11775
-0.629202,0.103995,-0.245344,-1.410928,0.38,-0.22288,0.146534,-0.385462,0.421177,0.439888,0.621238,0.779066,0.568987,0.321983
-0.505744,0.590374,0.645697,-0.376315,-0.643778,0.403469,-0.301839,1.21217,-0.62191,-0.540657,0.164459,0.779066,0.571101,0.118633
-0.822235,1.083702,-0.561156,-0.235835,-0.384191,-0.167648,1.189735,0.068162,-0.110847,0.271903,-0.789257,0.780501,0.573215,0.166517
1.665222,0.675491,2.236036,-0.399095,-0.747083,1.042745,-1.761965,2.378391,-1.27538,-1.488061,-0.0815,0.781936,0.575329,-0.084833
0.296205,0.354133,1.784876,0.341271,-0.75812,0.92954,0.723817,0.744672,-0.931384,-0.739806,-0.30738,0.781936,0.577443,-0.092083
-1.143956,-0.399755,-0.358134,-1.202107,-0.216872,-1.118336,0.68308,0.137025,0.426108,1.051018,0.69352,0.783371,0.579557,0.315433
-0.321605,0.37324,0.27349,-0.974302,-0.219521,0.781081,-0.110155,-0.514645,-0.386414,-0.430441,0.355202,0.783371,0.581671,-0.0226
0.805729,0.010193,-0.234065,0.335576,-0.437168,1.144982,1.496095,0.442767,-0.491216,-0.505692,-2.44571,0.784806,0.583784,-0.27
-0.450293,-0.934773,1.920224,0.331779,-0.899833,1.250353,1.008886,2.786316,-0.881449,-0.907031,-1.717874,0.786241,0.585898,0.05195
-0.96714,-0.415389,-0.256623,-0.803449,-1.154122,0.084223,1.53332,0.58554,-0.733493,-0.073948,0.059048,0.786241,0.588012,-0.131367
-0.992773,-1.275239,1.299879,0.115364,-0.741785,0.103809,0.668162,1.570619,-0.353741,0.081115,0.028931,0.787676,0.588012,0.131733
-0.1066,0.731077,0.95023,-0.184579,-0.442466,1.367475,0.451393,0.30484,-0.679243,-0.913872,-2.285084,0.789111,0.590126,-0.052367
-1.053456,1.141025,-0.448366,-0.027014,-0.775779,0.889585,0.09264,-1.702474,-0.959742,-0.994444,-0.422829,0.789111,0.59224,0.100633
0.371012,0.446197,-0.279181,0.38873,-0.424365,0.788915,-0.595753,-2.40766,-0.566427,-0.756529,-0.608553,0.790546,0.594354,0.14345
-0.449247,1.818482,0.521628,-0.355432,0.673139,-0.651805,-0.758545,-0.795952,0.778119,0.59191,-0.146754,0.790546,0.596468,0.159633
-0.043825,0.435775,-0.74162,0.514023,0.223277,-0.075596,0.28799,-0.549582,0.344116,0.365397,0.224693,0.791981,0.598582,0.2854
0.336486,0.201271,-0.098717,0.314694,-0.461008,0.24365,0.534845,0.328265,-0.295175,-0.061786,-0.136715,0.793416,0.600696,0.23565
-0.872455,-1.146695,0.656976,-1.016067,0.231665,0.53626,-1.657511,0.053824,-0.059062,-0.517854,-0.257184,0.793416,0.60281,0.2314
-0.535562,0.317654,0.431396,0.591856,-1.194737,-0.037991,0.657133,1.122507,-0.852474,-0.42816,0.139361,0.794851,0.604924,0.017833
-1.353206,-1.756407,3.014287,-0.201664,2.180331,0.544878,-1.190804,-1.57525,0.922376,-0.121835,-0.237106,0.796286,0.607038,0.175567
-0.955108,0.131788,-0.053601,0.117263,-0.194799,-0.251083,-0.139047,1.030825,0.167803,0.363116,-0.156793,0.796286,0.609151,0.184767
-0.624494,0.630327,-0.076159,-0.518693,-1.137787,-0.656506,1.708335,2.212798,-0.674927,0.39048,0.03897,0.797721,0.611265,-0.30085
-0.678899,-0.278161,-0.29046,0.396324,-0.378452,0.304366,-1.012456,-0.146705,-0.323533,-0.284499,0.790397,0.797721,0.613379,0.205017
0.354795,0.480939,0.397559,0.333677,-0.511336,0.244434,0.072638,0.262432,-0.338329,-0.121835,0.089165,0.799156,0.615493,0.182383
0.564045,1.940077,0.363722,0.037531,-0.00055,0.206829,-0.318507,-1.050198,0.005668,0.040829,0.425475,0.800591,0.617607,0.322717
-0.74952,-1.801571,0.555465,-0.630697,0.850612,-1.204512,-1.189693,1.294563,1.328021,1.328459,0.676955,0.800591,0.617607,0.182517
-0.654835,-0.804493,0.532907,-0.063083,-0.042932,-0.060319,-1.071905,-1.005569,0.168419,0.205773,0.641316,0.802027,0.619721,0.178533
-1.05921,-0.347643,0.059189,-0.575644,-0.378452,-0.347836,-0.82744,0.975291,0.05622,0.410243,0.763292,0.803462,0.621835,0.019167
-0.076259,-0.299005,1.390111,-0.150408,0.231665,0.863732,0.070416,2.400605,-0.000497,-0.324025,-0.101578,0.803462,0.623949,-0.055933
0.083294,0.265542,0.555465,-0.592729,-0.305609,-0.655331,1.358305,1.007803,0.261508,0.79562,0.25983,0.804897,0.626063,0.097783
-0.070505,-0.186096,-0.121275,0.086889,0.566744,0.256577,-0.208497,-0.357049,0.373091,0.100118,0.360221,0.806332,0.628177,0.1413
-0.735396,-0.180885,0.453954,-0.6269,-0.90513,-0.116725,0.536067,0.429237,-0.538069,-0.029862,0.465632,0.806332,0.630291,0.263617
-0.359793,-0.05929,-0.549877,-0.604119,-0.962081,-0.993379,0.76362,-0.519088,-0.210717,0.614713,0.707574,0.807767,0.632405,0.155767
